TIPO_ID;ID;COD_CIIU;SECTOR_CIIU;MACROSECTOR;COLOR_SECTOR;OFICINA_ASIGNACION;UBICACION;FECHA_REVISION_PC;FAMILIA;SINO_ROTATIVA;MONEDA; FAMILIA_APROBADO ; FAMILIA_UTILIZADO ; DISPONIBLE ; SALDO_CAPITAL ; VENTAS 2020 ; VENTAS 2021 ;NIVEL DE CONFIANZA;CALIFICACIÓN_DE RIESG;CLAS_EMPRESA
N;603;4774;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1164;Bogota, D.C.;31/12/2021;CAPITAL_TRABAJO;SI;COP; $ 250.000.000 ; $ 113.796.039 ; $ 136.203.961 ; $ 12.101.134 ; $ 3.700.479.979 ; $ 3.885.503.978 ;MEDIO;1,34;CORPORATIVO
N;605;4530;COMERCIO EQUIPO DE TRANSPORTE (INCLUYE CONCESIONARIOS AUTOMOTORES);COMERCIO;Amarillo;1183;Bogota, D.C.;30/06/2021;OP.PLAZO;NO;COP; $ - ; $ 60.780.000 ; $ - ; $ 25.784.528 ; $ 9.453.616 ; $ 2.562.691 ;MEDIO;2,83;CORPORATIVO
C;606;4662;PRODUCTOS METALICOS (INCLUYE ENVASES Y CABLES);INDUSTRIA;Verde;339;Soata;31/12/2021;OP.PLAZO;SI;COP; $ 300.000.000 ; $ 119.937.351 ; $ 180.062.649 ; $ 119.937.351 ; $ 735.442.227 ; $ 672.488.942 ;ALTO;5,06;CORPORATIVO
N;607;4752;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1925;Bogota, D.C.;31/12/2021;CAMPAÑA_COMERCIA;NO;COP; $ 160.000.000 ; $ 160.000.000 ; $ - ; $ 114.999.996 ; $ - ; $ 19.704.700 ;BAJO;2,57;CORPORATIVO
N;608;4711;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1229;Tocancipa;31/12/2021;CAMPAÑA_COMERCIA;SI;COP; $ 36.000.000 ; $ - ; $ 36.000.000 ;; $ 407.977.130 ; $ 494.107.903 ;ALTO;5,06;CORPORATIVO
N;609;2212;LLANTAS (PRODUCCION Y COMERCIALIZACION);INDUSTRIA;Naranja1;1177;Bogota, D.C.;31/12/2021;OP. MESA DE DINERO;SI;COP; $ 20.000.000 ; $ - ; $ 20.000.000 ;; $ 182.571.256 ; $ 272.465.200 ;ALTO;5,24;CORPORATIVO
C;610;4752;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1954;Santa Marta;31/12/2021;CAMPAÑA_COMERCIA;NO;COP; $ 500.000.000 ; $ 500.000.000 ; $ - ; $ 319.444.436 ; $ 903.542.391 ; $ 1.106.125.134 ;ALTO;4,99;CORPORATIVO
N;611;4663;COMERCIO DE MATERIALES DE CONSTRUCCION;COMERCIO;Verde;1213;Cali;31/12/2021;CAMPAÑA_COMERCIA;NO;COP; $ 67.810.071 ; $ - ; $ 67.810.071 ;; $ 1.123.158.817 ; $ 306.519.561 ;ALTO;2,52;CORPORATIVO
C;612;1410;CONFECCIONES;OTROS;Naranja1;1938;Bucaramanga;30/11/2021;CAMPAÑA_COMERCIA;NO;COP; $ 692.350.000 ; $ 692.349.901 ; $ 99 ;; $ 189.000 ; $ 24.422.201 ;MEDIO;3,59;CORPORATIVO
N;614;4530;AUTOPARTES (PRODUCCION Y COMERCIALIZACION);OTROS;Amarillo;1216;Cali;28/02/2022;CAMPAÑA_COMERCIA;NO;COP; $ 140.000.000 ; $ 110.000.000 ; $ 30.000.000 ; $ 68.749.996 ; $ 16.025.607 ; $ 21.407.459 ;ALTO;5,28;CORPORATIVO
N;615;4771;COMERCIO TEXTILES Y CONFECCIONES;COMERCIO;Naranja1;2018;Medellin;31/08/2021;OP.PLAZO;NO;COP; $ 135.627.000 ; $ 200.000.001 ; $ - ; $ 120.749.596 ; $ 1.522.764.859 ; $ 2.395.156.341 ;ALTO;4,81;CORPORATIVO
N;616;4774;COMERCIO EN GENERAL AL POR MAYOR;COMERCIO;Verde;1168;Bogota, D.C.;28/02/2022;CAMPAÑA_COMERCIA;SI;COP; $ 14.344.511 ; $ - ; $ 14.344.511 ;; $ 110.243.602 ; $ 162.047.457 ;ALTO;4,71;CORPORATIVO
N;617;8699;SERVICIOS DE SALUD;SERVICIOS;Verde;1199;Medellin;28/02/2022;OP.PLAZO;NO;COP; $ 250.000.000 ; $ 250.000.000 ; $ - ; $ 203.124.999 ; $ 215.070.294 ; $ 238.056.051 ;ALTO;4,29;CORPORATIVO
C;618;4659;COMERCIO EN GENERAL AL POR MAYOR;COMERCIO;Verde;829;Monteria;30/04/2021;OP.PLAZO;NO;COP; $ 1.000 ; $ 1 ; $ 999 ;; $ 16.433.074 ; $ 17.254.728 ;BAJO;1,65;CORPORATIVO
N;619;4773;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1766;Cali;28/02/2022;OP.PLAZO;NO;COP; $ 6.500.000.000 ; $ - ; $ 6.500.000.000 ;; $ 12.282.838.228 ; $ 31.097.903.056 ;ALTO;5,52;CORPORATIVO
N;621;4663;COMERCIO DE MATERIALES DE CONSTRUCCION;COMERCIO;Verde;1569;Bogota, D.C.;31/01/2022;CAMPAÑA_COMERCIA;SI;COP; $ 50.093.046 ; $ - ; $ 50.093.046 ;; $ 274.255.473 ; $ 332.933.693 ;ALTO;5,44;CORPORATIVO
N;622;1311;COMERCIO TEXTILES Y CONFECCIONES;COMERCIO;Naranja1;1174;Bogota, D.C.;30/04/2022;OP. MESA DE DINERO;SI;COP; $ - ; $ - ; $ - ;; $ 900.438.234 ; $ 1.022.786.326 ;ALTO;5,26;CORPORATIVO
N;623;1410;CONFECCIONES;OTROS;Naranja1;1214;Cali;31/01/2022;OP. MESA DE DINERO;SI;COP; $ 100.000.000 ; $ - ; $ 100.000.000 ;; $ 15.976.169 ; $ 33.445.534 ;ALTO;4,97;CORPORATIVO
N;624;5511;HOTELERIA;INDUSTRIA;Rojo;1509;Medellin;31/01/2022;CAPITAL_TRABAJO;SI;COP; $ 15.000.000 ; $ 25.000.000 ;-$ 10.000.000 ; $ 958.229 ; $ 366.484.860 ; $ 269.002.865 ;ALTO;2,19;CORPORATIVO
N;625;6399;SERVICIOS DE INFORMACION Y PORTALES WEB;SERVICIOS;Verde;1158;Bogota, D.C.;31/01/2022;COMERCIO_EXTERIOR;SI;COP; $ 400.000.000 ; $ 313.420.000 ; $ 66.580.000 ; $ 313.420.000 ; $ 151.432.735 ; $ 136.527.650 ;ALTO;5,38;CORPORATIVO
N;626;8621;SERVICIOS DE SALUD;SERVICIOS;Verde;1685;Bogota, D.C.;28/02/2022;CAMPAÑA_COMERCIA;SI;COP; $ 150.000.000 ; $ - ; $ 150.000.000 ;; $ 3.788.671.480 ; $ 6.314.024.006 ;ALTO;5,43;CORPORATIVO
N;627;3312;AUTOPARTES (PRODUCCION Y COMERCIALIZACION);OTROS;Amarillo;1876;Barranquilla;28/02/2021;OP.PLAZO;NO;COP; $ 69.444.000 ; $ 50.000.000 ; $ - ; $ 29.059.822 ; $ 1.188.000 ; $ 9.587.002 ;MEDIO;4,62;CORPORATIVO
C;628;4669;COMERCIO DE MATERIALES DE CONSTRUCCION;COMERCIO;Verde;458;Palmira;31/03/2022;CAMPAÑA_COMERCIA;SI;COP; $ 13.645.053 ; $ - ; $ 13.645.053 ;; $ 80.562.630 ; $ 104.492.275 ;ALTO;5,02;CORPORATIVO
N;629;2392;CERAMICA, LADRILLO Y MARMOLES;INDUSTRIA;Verde;1424;Bogota, D.C.;28/02/2022;OP.PLAZO;NO;COP; $ 1.203.804.241 ; $ 1.203.804.241 ; $ - ; $ 100.317.020 ; $ 1.980.818.352 ; $ 3.046.149.406 ;ALTO;4,97;CORPORATIVO
N;630;8230;AUTOPARTES (PRODUCCION Y COMERCIALIZACION);OTROS;Amarillo;1155;Bogota, D.C.;28/02/2022;CAPITAL_TRABAJO;SI;COP; $ 300.000.000 ; $ 98.000.000 ; $ 202.000.000 ; $ 26.291.194 ; $ 12.680.518 ; $ 26.714.391 ;BAJO;1,01;CORPORATIVO
N;631;4530;ENTRETENIMIENTO;OTROS;Rojo;1319;Bogota, D.C.;30/04/2021;OP.PLAZO;NO;COP; $ 1.000 ; $ - ; $ 1.000 ;; $ 88.163.231 ; $ 225.356.028 ;ALTO;4,89;CORPORATIVO
N;632;8610;SERVICIOS DE SALUD;SERVICIOS;Verde;1950;Bogota, D.C.;31/03/2022;CAMPAÑA_COMERCIA;NO;COP; $ 232.597.000 ; $ 232.597.222 ;-$ 222 ; $ 119.250.476 ; $ 496.474.875 ; $ 900.116.227 ;ALTO;5,45;CORPORATIVO
N;633;3290;MAQUINARIA Y EQUIPO;INDUSTRIA;Amarillo;1950;Bogota, D.C.;31/03/2022;CAPITAL_TRABAJO;SI;COP; $ 200.000.000 ; $ 110.000.000 ; $ 90.000.000 ; $ - ; $ 132.304.791 ; $ 367.138.945 ;ALTO;5,39;CORPORATIVO
N;634;4530;CONSULTORIA EMPRESARIAL Y ECONOMICA;OTROS;Amarillo;2018;Medellin;31/03/2022;OP.PLAZO;SI;COP; $ - ; $ - ; $ - ;; $ 331.603.234 ; $ 393.259.407 ;ALTO;4,40;CORPORATIVO
N;635;4645;COMERCIO PRODUCTOS FARMACEUTICOS;COMERCIO;Verde;1763;Bogota, D.C.;30/06/2022;CAPITAL_TRABAJO;SI;COP; $ 400.000.000 ; $ - ; $ 400.000.000 ;; $ 3.174.124.241 ; $ 5.731.022.196 ;ALTO;5,43;CORPORATIVO
N;636;8699;SERVICIOS DE SALUD;SERVICIOS;Verde;1182;Bucaramanga;31/05/2022;CAMPAÑA_COMERCIA;NO;COP; $ 1.000 ; $ - ; $ 1.000 ;; $ 27.911.783 ; $ 32.023.356 ;ALTO;5,55;CORPORATIVO
N;637;4663;COMERCIO DE MATERIALES DE CONSTRUCCION;COMERCIO;Verde;1172;Bogota, D.C.;31/10/2021;OP.PLAZO;NO;COP; $ 400.000.000 ; $ - ; $ 400.000.000 ;; $ 1.456.655.717 ; $ 2.526.541.136 ;ALTO;5,47;CORPORATIVO
N;638;8544;EDUCACION;EDUCACION;Naranja1;1748;Bogota, D.C.;30/04/2022;OP.PLAZO;NO;COP; $ 14.000.000.000 ; $ 3.343.491.060 ; $ 10.656.508.940 ; $ 3.204.178.930 ; $ 11.118.212.896 ; $ 11.283.449.372 ;ALTO;4,60;CORPORATIVO
N;639;4541;COMERCIO EQUIPO DE TRANSPORTE (INCLUYE CONCESIONARIOS AUTOMOTORES);COMERCIO;Amarillo;1157;Bogota, D.C.;30/06/2022;OP.PLAZO;SI;COP; $ 100.000.000 ; $ - ; $ 100.000.000 ;; $ 7.695.484.716 ; $ 9.905.141.249 ;ALTO;5,33;CORPORATIVO
C;640;7490;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1086;Bucaramanga;30/04/2022;CAPITAL_TRABAJO;SI;COP; $ 100.000.000 ; $ 54.100.000 ; $ 45.900.000 ; $ 5.240.115 ; $ 11.142.000 ; $ 3.400.000 ;BAJO;1,17;CORPORATIVO
N;641;4530;AUTOPARTES (PRODUCCION Y COMERCIALIZACION);OTROS;Amarillo;1174;Bogota, D.C.;30/04/2022;CAPITAL_TRABAJO;SI;COP; $ 500.000.000 ; $ 220.000.000 ; $ 223.827.301 ; $ 1.979.710 ; $ 371.648.325 ; $ 384.303.323 ;ALTO;4,55;CORPORATIVO
N;642;4659;COMERCIO EN GENERAL AL POR MAYOR;COMERCIO;Verde;1954;Bogota, D.C.;31/05/2022;CAPITAL_TRABAJO;SI;COP; $ 200.000.000 ; $ 177.499.995 ; $ 22.500.005 ; $ 152.885.321 ; $ 1.019.020.044 ; $ 739.567.409 ;ALTO;4,55;CORPORATIVO
N;643;4632;COMERCIO EN GENERAL AL POR MAYOR;COMERCIO;Verde;1742;Cali;31/03/2022;OP. MESA DE DINERO;SI;COP; $ 800.000.000 ; $ 800.000.000 ; $ - ; $ - ; $ 54.560.516 ; $ 71.057.218 ;MEDIO;1,80;CORPORATIVO
N;644;4530;AUTOPARTES (PRODUCCION Y COMERCIALIZACION);OTROS;Amarillo;94;Mosquera;31/05/2022;CAMPAÑA_COMERCIA;NO;COP; $ 100.000.000 ; $ 100.000.000 ; $ - ; $ 86.666.659 ; $ 56.597.841 ; $ 45.237.194 ;MEDIO;2,89;CORPORATIVO
N;645;6820;OTROS SERVICIOS;OTROS;Naranja2;2014;Bogota, D.C.;30/04/2022;CAMPAÑA_COMERCIA;NO;COP; $ 200.000.000 ; $ 200.000.000 ; $ - ; $ 113.174.068 ; $ 1.405.900.100 ; $ 1.821.576.252 ;ALTO;4,60;CORPORATIVO
N;646;8544;EDUCACION;EDUCACION;Naranja1;1385;Bello;30/06/2022;CAPITAL_TRABAJO;SI;COP; $ 3.000.000.000 ; $ - ; $ 3.000.000.000 ; $ - ; $ 4.681.068.028 ; $ 5.728.457.800 ;ALTO;4,34;CORPORATIVO
N;647;1410;CONFECCIONES;OTROS;Naranja1;1717;Medellin;30/04/2022;CAPITAL_TRABAJO;SI;COP; $ 14.000.000.000 ; $ 10.494.064.761 ; $ 505.935.239 ; $ 10.494.064.761 ; $ 15.921.616.113 ; $ 38.038.628.758 ;ALTO;4,67;CORPORATIVO
N;648;4772;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1199;Medellin;31/05/2022;OP. MESA DE DINERO;SI;COP; $ 25.000.000 ; $ - ; $ 25.000.000 ;; $ 1.708.801.981 ; $ 2.664.100.158 ;ALTO;5,11;CORPORATIVO
N;650;4771;COMERCIO TEXTILES Y CONFECCIONES;COMERCIO;Naranja1;1190;Bogota, D.C.;30/06/2022;COMERCIO_EXTERIOR;SI;COP; $ 400.000.000 ; $ - ; $ 400.000.000 ; $ - ; $ - ; $ 11.413.999.390 ;BAJO;2,28;CORPORATIVO
N;651;2813;MAQUINARIA Y EQUIPO;INDUSTRIA;Amarillo;1726;Madrid;30/06/2022;CAMPAÑA_COMERCIA;NO;COP; $ 1.000 ; $ - ; $ 1.000 ;; $ 112.151.175 ; $ 7.098.128 ;MEDIO;2,28;CORPORATIVO
N;652;4663;COMERCIO DE MATERIALES DE CONSTRUCCION;COMERCIO;Verde;970;Ibague;30/06/2022;OP.PLAZO;NO;COP; $ 1.988.662.000 ; $ 3.651.853.539 ; $ - ; $ 1.974.903.006 ; $ 42.688.175 ; $ 20.675.935 ;ALTO;3,26;CORPORATIVO
N;653;6312;OTRAS ORGANIZACIONES;OTROS;Naranja2;1774;Bogota, D.C.;30/11/2021;OP.PLAZO;SI;COP; $ - ; $ - ; $ - ;; $ 26.196.860 ; $ 22.307.518 ;ALTO;4,09;CORPORATIVO
N;654;4711;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1712;Armenia;30/06/2022;CAMPAÑA_COMERCIA;SI;COP; $ 185.734.000 ; $ - ; $ 185.734.000 ;; $ 3.093.149.898 ; $ 3.613.747.827 ;ALTO;5,55;CORPORATIVO
N;656;145;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1734;Bogota, D.C.;30/06/2022;CAPITAL_TRABAJO;SI;COP; $ 4.000.000.000 ; $ - ; $ 2.126.722.745 ;; $ 1.607.803.483 ; $ 1.968.556.160 ;ALTO;4,97;CORPORATIVO
N;657;4631;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1743;Yumbo;31/05/2022;OP. MESA DE DINERO;SI;COP; $ 500.000.000 ; $ 500.000.000 ; $ - ; $ 238.546.131 ; $ 93.371.102 ; $ 1.587.182.804 ;ALTO;5,24;CORPORATIVO
N;658;8691;SERVICIOS DE SALUD;SERVICIOS;Verde;1502;Armenia;30/06/2022;CAMPAÑA_COMERCIA;NO;COP; $ 457.000.000 ; $ 456.999.945 ; $ 55 ; $ 27.333.300 ; $ 318.355.453 ; $ 749.264.422 ;ALTO;4,55;CORPORATIVO
N;659;5914;TELEVISION, CABLE Y CINE (PRODUCCION Y TRANSMISION);OTROS;Rojo;1721;Bogota, D.C.;31/05/2022;OP. MESA DE DINERO;SI;COP; $ - ; $ - ; $ - ;; $ 21.849.939.068 ; $ 1.925.640.363 ;ALTO;3,16;CORPORATIVO
N;661;1410;CONFECCIONES;OTROS;Naranja1;1202;Medellin;30/06/2022;OP. MESA DE DINERO;SI;COP; $ 500.000.000 ; $ - ; $ 500.000.000 ;; $ 3.308.470.457 ; $ 4.527.174.288 ;ALTO;4,78;CORPORATIVO
C;662;2229;PLASTICOS Y CAUCHO DISTINTO DE LLANTAS (PRODUCCION Y COMERCIALIZACION);INDUSTRIA;Verde;1231;Popayan;30/06/2022;CAMPAÑA_COMERCIA;NO;COP; $ 70.000.000 ; $ 70.000.000 ; $ - ; $ 66.111.111 ; $ 17.599.350 ; $ 21.095.834 ;ALTO;4,26;CORPORATIVO
N;663;4751;COMERCIO TEXTILES Y CONFECCIONES;COMERCIO;Naranja1;1368;Yumbo;31/05/2022;CAPITAL_TRABAJO;SI;COP; $ 53.000.000 ; $ 40.000.000 ; $ 13.000.000 ; $ 33.125.537 ; $ 259.517.675 ; $ 448.507.735 ;ALTO;5,22;CORPORATIVO
N;665;4653;COMERCIO EN GENERAL AL POR MAYOR;COMERCIO;Verde;2013;Bogota, D.C.;31/05/2022;CAMPAÑA_COMERCIA;SI;COP; $ 99.000.000 ; $ - ; $ 99.000.000 ;; $ 18.066.897 ; $ 121.968.181 ;ALTO;4,07;CORPORATIVO
N;666;4653;COMERCIO EN GENERAL AL POR MAYOR;COMERCIO;Verde;2013;Bogota, D.C.;31/05/2022;CAMPAÑA_COMERCIA;SI;COP; $ - ; $ - ; $ - ;; $ 18.066.897 ; $ 121.968.181 ;ALTO;4,07;CORPORATIVO
N;668;8512;EDUCACION;EDUCACION;Naranja1;1735;Bogota, D.C.;31/07/2022;OP.PLAZO;NO;COP; $ 2.137.763.000 ; $ 9.109.805.000 ; $ - ; $ 1.601.956.778 ; $ 5.898.601.314 ; $ 7.626.838.542 ;ALTO;4,77;CORPORATIVO
N;669;5611;COMIDAS RAPIDAS Y RESTAURANTES;OTROS;Rojo;406;Medellin;31/08/2021;CAPITAL_TRABAJO;SI;COP; $ 1.332.000 ; $ 14.180.000 ;-$ 12.848.000 ; $ 8.579.209 ; $ 66.662.231 ; $ 69.995.343 ;BAJO;0,06;CORPORATIVO
N;670;4511;COMERCIO EQUIPO DE TRANSPORTE (INCLUYE CONCESIONARIOS AUTOMOTORES);COMERCIO;Amarillo;1712;Pereira;30/04/2022;CAMPAÑA_COMERCIA;NO;COP; $ 331.511.187 ; $ 369.255.356 ;-$ 37.744.169 ; $ 369.255.356 ; $ 7.203.053.985 ; $ 1.703.805.322 ;MEDIO;2,38;CORPORATIVO
N;671;4641;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1779;Medellin;31/07/2022;OP.PLAZO;SI;COP; $ 500.000.000 ; $ - ; $ 352.602.749 ;; $ 5.232.391.024 ; $ 9.807.780.973 ;ALTO;5,48;CORPORATIVO
N;672;7490;EDUCACION;EDUCACION;Naranja1;1509;Medellin;31/08/2022;OP.PLAZO;NO;COP; $ 60.000.000 ; $ 135.000.000 ; $ - ; $ 56.406.254 ; $ 111.975.124 ; $ 164.147.010 ;ALTO;3,67;CORPORATIVO
N;673;4659;COMERCIO EN GENERAL AL POR MAYOR;COMERCIO;Verde;1590;Bogota, D.C.;31/07/2022;OP. MESA DE DINERO;SI;COP; $ 15.000.000 ; $ 15.000.000 ; $ - ; $ - ; $ 86.061.381 ; $ 316.616.377 ;ALTO;5,28;CORPORATIVO
N;674;4741;PRODUCTOS EDITORIALES (PRODUCCION Y COMERCIALIZACION);INDUSTRIA;Rojo;2021;Bogota, D.C.;31/08/2022;CAPITAL_TRABAJO;SI;COP; $ 50.000.000 ; $ 20.000.000 ; $ 30.000.000 ; $ 882.375 ; $ 179.341.903 ; $ 152.676.669 ;ALTO;4,30;CORPORATIVO
N;675;4752;COMERCIO DE MATERIALES DE CONSTRUCCION;COMERCIO;Verde;1729;Bogota, D.C.;31/07/2022;LEASING;SI;COP; $ 500.000.000 ; $ - ; $ 500.000.000 ;; $ - ; $ 17.579.790 ;BAJO;1,89;CORPORATIVO
C;676;1522;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1482;Bogota, D.C.;31/07/2022;OP.PLAZO;NO;COP; $ 279.439.000 ; $ 380.939.072 ; $ - ; $ 177.855.353 ; $ 4.174.289.826 ; $ 9.693.624.297 ;ALTO;5,04;CORPORATIVO
N;678;1062;CAFE (CULTIVO, TRILLA, PROCESAMIENTO Y COMERCIALIZACION);INDUSTRIA;Verde;1933;Tulua;31/07/2022;CAMPAÑA_COMERCIA;SI;COP; $ - ; $ - ; $ - ;; $ 7.665.968 ; $ 24.366.832 ;ALTO;4,44;CORPORATIVO
N;679;4754;ELECTRODOMESTICOS (PRODUCCION Y COMERCIALIZACION);OTROS;Verde;1227;Manizales;31/01/2022;CAMPAÑA_COMERCIA;NO;COP; $ 150.000.000 ; $ 150.000.000 ; $ - ; $ 128.571.427 ; $ 31.685.599 ; $ 26.133.002 ;ALTO;3,40;CORPORATIVO
N;680;4711;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1200;Envigado;31/08/2022;OP.PLAZO;SI;COP; $ 360.000.000 ; $ 187.697.595 ; $ 172.302.405 ; $ 187.697.595 ; $ 2.849.757.538 ; $ 1.494.069.428 ;ALTO;2,93;CORPORATIVO
N;681;8621;SERVICIOS DE SALUD;SERVICIOS;Verde;1203;Medellin;31/07/2022;OP.PLAZO;SI;COP; $ 100.000.000 ; $ - ; $ 100.000.000 ;; $ 3.540.444.677 ; $ 6.531.290.767 ;ALTO;5,01;CORPORATIVO
N;682;892;MINERALES NO METALICOS;MINERIA;Verde;2027;Restrepo;31/07/2022;CAMPAÑA_COMERCIA;SI;COP; $ 153.175.002 ; $ - ; $ 153.175.002 ;; $ 81.272.415 ; $ 137.364.343 ;ALTO;5,33;CORPORATIVO
N;683;7490;CONFECCIONES;OTROS;Naranja1;1779;Medellin;31/03/2022;OP.PLAZO;NO;COP; $ - ; $ - ; $ - ;; $ 2.076.958.800 ; $ 3.533.716.147 ;ALTO;4,91;CORPORATIVO
N;684;6621;SERVICIOS DE SEGUROS;SERVICIOS;Verde;1234;Cali;31/07/2022;CAPITAL_TRABAJO;SI;COP; $ 300.000.000 ; $ 80.000.000 ; $ 220.000.000 ; $ 5.189.711 ; $ 74.827.628 ; $ 83.952.147 ;ALTO;3,72;CORPORATIVO
N;685;1011;PRODUCTOS CARNICOS;INDUSTRIA;Verde;1950;Bogota, D.C.;31/10/2021;CAPITAL_TRABAJO;SI;COP; $ 10.000.000 ; $ 10.000.000 ; $ - ; $ - ; $ 97.965.384 ; $ 69.615.361 ;ALTO;4,43;CORPORATIVO
N;686;9329;ENTRETENIMIENTO;OTROS;Rojo;2027;Villavicencio;30/09/2022;OP.PLAZO;NO;COP; $ 3.691.000 ; $ 22.145.000 ; $ - ;; $ 10.478.850 ; $ 24.779.200 ;ALTO;4,13;CORPORATIVO
N;687;4653;COMERCIO EN GENERAL AL POR MAYOR;COMERCIO;Verde;1737;Bogota, D.C.;31/10/2022;CAPITAL_TRABAJO;SI;COP; $ 1.500.000.000 ; $ 1.464.000.000 ; $ 36.000.000 ; $ - ; $ 1.651.687.275 ; $ 4.595.453.193 ;ALTO;5,46;CORPORATIVO
C;688;4752;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;138;Circasia;30/09/2022;CAPITAL_TRABAJO;SI;COP; $ 110.000.000 ; $ 100.000.000 ; $ 10.000.000 ; $ 27.123.482 ; $ 834.446.039 ; $ 1.459.331.173 ;ALTO;4,73;CORPORATIVO
N;689;9601;SERVICIOS DE ASEO Y LIMPIEZA;SERVICIOS;Amarillo;1368;Cali;30/09/2022;OP.PLAZO;SI;COP; $ 90.000.000 ; $ - ; $ 2 ;; $ 17.947.500 ; $ 18.844.875 ;BAJO;0,56;CORPORATIVO
C;690;4530;AUTOPARTES (PRODUCCION Y COMERCIALIZACION);OTROS;Amarillo;1886;Medellin;31/08/2021;CAMPAÑA_COMERCIA;SI;COP; $ 87.800.000 ; $ 72.731.435 ; $ 15.068.565 ; $ 72.731.435 ; $ 266.771.300 ; $ 331.603.015 ;ALTO;4,56;CORPORATIVO
N;691;4530;AUTOPARTES (PRODUCCION Y COMERCIALIZACION);OTROS;Amarillo;1955;Valledupar;30/11/2022;OP.PLAZO;SI;COP; $ 185.000.000 ; $ - ; $ 40.550.414 ;; $ 33.857.952 ; $ 410.264.916 ;ALTO;4,34;CORPORATIVO
N;692;6810;ACTIVIDADES INMOBILIARIAS;OTROS;Naranja2;1162;Bogota, D.C.;30/09/2022;OP.PLAZO;NO;COP; $ 977.562.000 ; $ 950.729.743 ; $ - ; $ 950.729.743 ; $ 10.815.279 ; $ 14.064.559 ;ALTO;4,05;CORPORATIVO
N;693;5210;ALMACENAMIENTO Y BODEGAJE;OTROS;Amarillo;1744;Cali;31/08/2022;CAMPAÑA_COMERCIA;NO;COP; $ 34.500.000 ; $ - ; $ 34.500.000 ;; $ 33.131.200 ; $ 207.720.101 ;ALTO;5,19;CORPORATIVO
N;694;4752;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1210;Popayan;31/08/2022;CAMPAÑA_COMERCIA;NO;COP; $ - ; $ - ; $ - ;; $ 1.418.474.141 ; $ 1.947.825.350 ;ALTO;5,49;CORPORATIVO
N;695;4620;COMERCIO INSUMOS AGROPECUARIOS  Y MATERIAS PRIMAS AGROPECUARIAS;COMERCIO;Verde;1933;Dosquebradas;31/08/2022;OP.PLAZO;NO;COP; $ 33.078.000 ; $ 128.465.035 ; $ - ; $ 2.372.082 ; $ 71.381.286 ; $ 46.627.666 ;ALTO;4,23;CORPORATIVO
N;696;4731;COMBUSTIBLES LUBRICANTES (PRODUCCION Y COMERCIALIZACION);COMERCIO;Verde;1947;Nobsa;30/11/2022;CAMPAÑA_COMERCIA;SI;COP; $ 141.240.000 ; $ - ; $ 141.240.000 ;; $ 480.121.590 ; $ 565.739.354 ;ALTO;5,51;CORPORATIVO
C;697;4773;COMERCIO PRODUCTOS FARMACEUTICOS;COMERCIO;Verde;882;Cucuta;30/11/2022;CAMPAÑA_COMERCIA;NO;COP; $ 301.336.688 ; $ - ; $ 301.336.688 ;; $ 7.183.474.579 ; $ 9.585.123.603 ;ALTO;4,77;CORPORATIVO
N;698;4659;COMERCIO EN GENERAL AL POR MAYOR;COMERCIO;Verde;1375;Bogota, D.C.;31/08/2022;CAPITAL_TRABAJO;SI;COP; $ 520.000.000 ; $ 180.046.750 ; $ 138.632.425 ; $ 130.596.116 ; $ 19.862.913 ; $ 7.626.421 ;MEDIO;2,27;CORPORATIVO
N;701;8544;EDUCACION;EDUCACION;Naranja1;833;Cali;30/09/2022;CAMPAÑA_COMERCIA;NO;COP; $ - ; $ - ; $ - ;; $ 10.023.538.038 ; $ 15.268.521.914 ;ALTO;5,41;CORPORATIVO
C;702;4711;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;1291;Bogota, D.C.;30/09/2022;CAMPAÑA_COMERCIA;SI;COP; $ 150.000.000 ; $ 150.000.000 ; $ - ; $ 141.759.500 ; $ 2.210.704.274 ; $ 1.244.504.218 ;ALTO;4,39;CORPORATIVO
N;703;4711;COMERCIO EN GENERAL AL POR MENOR;COMERCIO;Verde;2022;Bogota, D.C.;30/11/2022;OP.PLAZO;NO;COP; $ 35.000.000 ; $ 35.000.000 ; $ - ; $ 33.833.334 ; $ 361.029.367 ; $ 400.713.956 ;ALTO;5,00;CORPORATIVO
